ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007059	chromosome segregation	13/188	382/18903	0.000121790664979644	0.00198677641305924	0.00134109080064542	RGS14/PIBF1/ARID1B/NDE1/ARID1A/NIPBL/SMARCB1/DDX3X/USP9X/TRAPPC12/DIS3L2/SMARCC2/KIF14	13
GO:0043433	negative regulation of DNA-binding transcription factor activity	9/188	190/18903	0.000123097568281266	0.00199940292723511	0.00134961380398599	PTCH1/KDM1A/PKHD1/PKD1/FOXP3/FZD6/NLRP2/FLNA/BMP7	9
GO:0055001	muscle cell development	9/188	191/18903	0.000128093620454528	0.00207158303424737	0.00139833598372774	KDM1A/NOTCH1/NEB/ACTA1/GATA4/RYR1/ATP2A2/AGT/KLHL41	9
GO:0003171	atrioventricular valve development	4/188	27/18903	0.000139033430481053	0.00222928816737141	0.00150478827592179	NOTCH1/DCHS1/GATA4/SMAD6	4
GO:0003401	axis elongation	4/188	27/18903	0.000139033430481053	0.00222928816737141	0.00150478827592179	TRIM28/FGFR2/HNF1B/SOX9	4
GO:0044344	cellular response to fibroblast growth factor stimulus	7/188	114/18903	0.000144541617903287	0.00230774532073674	0.00155774751478302	OTX2/KIF16B/FGFR2/PTPN11/GATA3/COL1A1/FGFR3	7
GO:0003151	outflow tract morphogenesis	6/188	80/18903	0.00014583643286688	0.0023185521021887	0.00156504218321906	NOTCH1/FGFR2/NIPBL/SMAD6/RYR1/BMP7	6
GO:0003174	mitral valve development	3/188	11/18903	0.00015063070398137	0.00236471297631004	0.0015962011617669	NOTCH1/DCHS1/SMAD6	3
GO:0060174	limb bud formation	3/188	11/18903	0.00015063070398137	0.00236471297631004	0.0015962011617669	FGFR2/COL2A1/SOX9	3
GO:1901535	regulation of DNA demethylation	3/188	11/18903	0.00015063070398137	0.00236471297631004	0.0015962011617669	TRIM28/USP9X/GATA3	3
GO:0032496	response to lipopolysaccharide	12/188	339/18903	0.000154671820982525	0.00241803613469348	0.00163219474247349	LIAS/SCARB1/HSF1/NOTCH1/FGFR2/ABCC8/SMAD6/FOXP3/CASP9/NLRP7/ALPL/THBD	12
GO:0007369	gastrulation	9/188	196/18903	0.000155692329340471	0.00242309365941806	0.00163560861422957	OTX2/KIF16B/LDB1/POGLUT1/FGFR2/HNF1B/FOXF1/MMP9/BMP7	9
GO:0007584	response to nutrient	8/188	154/18903	0.000156286957776965	0.00242309365941806	0.00163560861422957	HSF1/COL1A1/GATA4/APAF1/ALPL/F5/BMP7/NCOA1	8
GO:2000819	regulation of nucleotide-excision repair	4/188	28/18903	0.000160950710943596	0.00248513196485749	0.00167748499255054	ARID1B/ARID1A/SMARCB1/SMARCC2	4
GO:0018394	peptidyl-lysine acetylation	9/188	197/18903	0.000161768192441339	0.00248751745098321	0.00167909521576299	CREBBP/KAT2A/LDB1/SMARCB1/GATA3/AUTS2/SETD5/FOXP3/NCOA1	9
GO:0060612	adipose tissue development	5/188	52/18903	0.000164147043619282	0.00251379472514101	0.00169683259698386	BBS4/HRAS/PIK3CA/AMER1/NCOA1	5
GO:0021987	cerebral cortex development	7/188	117/18903	0.000169919997248704	0.00258113291367262	0.00174228644099886	NF1/KDM1A/NDE1/NEFL/FOXP2/KIF14/BBS4	7
GO:0045582	positive regulation of T cell differentiation	7/188	117/18903	0.000169919997248704	0.00258113291367262	0.00174228644099886	ARID1B/ARID1A/SMARCB1/GATA3/SMARCC2/FOXP3/CR1	7
GO:0010662	regulation of striated muscle cell apoptotic process	5/188	53/18903	0.000179796666294284	0.00272014956425868	0.00183612385018695	HSF1/GATA4/ATP2A2/AGT/BMP7	5
GO:0001649	osteoblast differentiation	10/188	246/18903	0.000182966450906579	0.00275698844900194	0.00186099040744548	NF1/PTCH1/NOTCH1/FGFR2/COL1A1/SMAD6/ALPL/SOX9/TNC/BMP7	10
GO:0001958	endochondral ossification	4/188	29/18903	0.000185258769000307	0.00276928645931934	0.00186929166791671	COL2A1/COL1A1/FGFR3/ALPL	4
GO:0036075	replacement ossification	4/188	29/18903	0.000185258769000307	0.00276928645931934	0.00186929166791671	COL2A1/COL1A1/FGFR3/ALPL	4
GO:0051090	regulation of DNA-binding transcription factor activity	14/188	454/18903	0.000187333753823836	0.00278919144582156	0.0018827277013373	HSF1/PTCH1/KDM1A/SMARCB1/PKHD1/PKD1/FOXP3/FZD6/NLRP2/AGT/RIPK4/FLNA/BMP7/TLR3	14
GO:0051216	cartilage development	9/188	201/18903	0.000188087583353897	0.00278934629543012	0.00188283222612638	KAT2A/PTPN11/COL2A1/COL1A1/PKD1/FGFR3/COL11A2/SOX9/BMP7	9
GO:0035050	embryonic heart tube development	6/188	84/18903	0.000190903322852074	0.00281995774543694	0.00190349521252421	NOTCH1/RYR2/STIL/GATA4/IFT122/BBS4	6
GO:0071774	response to fibroblast growth factor	7/188	120/18903	0.00019878877447304	0.00291067409238188	0.00196472951023196	OTX2/KIF16B/FGFR2/PTPN11/GATA3/COL1A1/FGFR3	7
GO:0002328	pro-B cell differentiation	3/188	12/18903	0.000199371866135965	0.00291067409238188	0.00196472951023196	NOTCH1/SOS2/PRKDC	3
GO:1902337	regulation of apoptotic process involved in morphogenesis	3/188	12/18903	0.000199371866135965	0.00291067409238188	0.00196472951023196	NOTCH1/HNF1B/BMP7	3
GO:0000082	G1/S transition of mitotic cell cycle	10/188	250/18903	0.000208408065510783	0.00301910062469674	0.00203791833212332	ARID1B/ARID1A/SMARCB1/DDX3X/STIL/PKD1/PRKDC/SMARCC2/KIF14/ADAMTS1	10
GO:0060047	heart contraction	10/188	250/18903	0.000208408065510783	0.00301910062469674	0.00203791833212332	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/EPAS1/MYBPC3/AGT/PIK3CA/FLNA	10
GO:0003229	ventricular cardiac muscle tissue development	5/188	55/18903	0.000214487546574164	0.0030715926517033	0.00207335089215524	NOTCH1/FGFR2/RYR2/CHD7/MYBPC3	5
GO:0010518	positive regulation of phospholipase activity	5/188	55/18903	0.000214487546574164	0.0030715926517033	0.00207335089215524	FGFR2/FGFR3/FLT1/AGT/HRAS	5
GO:0010659	cardiac muscle cell apoptotic process	5/188	55/18903	0.000214487546574164	0.0030715926517033	0.00207335089215524	HSF1/GATA4/ATP2A2/APAF1/AGT	5
GO:0032092	positive regulation of protein binding	6/188	86/18903	0.000217216483337278	0.0030871069904601	0.0020838232013935	HSF1/RAPGEF2/USP9X/PKD1/KRIT1/MMP9	6
GO:0061053	somite development	6/188	86/18903	0.000217216483337278	0.0030871069904601	0.0020838232013935	PTCH1/KAT2A/NOTCH1/POGLUT1/FOXF1/PRKDC	6
GO:0030278	regulation of ossification	7/188	122/18903	0.000220144344973821	0.0031169116314784	0.00210394158493352	NOTCH1/PBX1/NIPBL/PTPN11/SMAD6/SOX9/BMP7	7
GO:0032886	regulation of microtubule-based process	10/188	252/18903	0.000222204232405688	0.00313424917288023	0.00211564457130228	RAC1/KAT2A/CDH5/PKHD1/STIL/PKD1/MACF1/TTC21B/BBS4/TRAF3IP1	10
GO:0008543	fibroblast growth factor receptor signaling pathway	6/188	87/18903	0.000231402121794888	0.00324093193723746	0.0021876563351457	OTX2/KIF16B/FGFR2/PTPN11/GATA3/FGFR3	6
GO:0030282	bone mineralization	7/188	123/18903	0.000231495138374104	0.00324093193723746	0.0021876563351457	FGFR2/ALOX15/FGFR3/ALPL/SOX9/COL1A2/BMP7	7
GO:0045216	cell-cell junction organization	9/188	208/18903	0.000242714219122121	0.003357995997989	0.00226667556143012	CDH5/ABCC8/PKHD1/NPHS1/DCHS1/AGT/FLNA/CDH1/CDH11	9
GO:0042471	ear morphogenesis	7/188	124/18903	0.000243313015636505	0.003357995997989	0.00226667556143012	FGFR2/NIPBL/GATA3/COL2A1/CHD7/FZD6/SOX9	7
GO:0072089	stem cell proliferation	7/188	124/18903	0.000243313015636505	0.003357995997989	0.00226667556143012	NF1/PTCH1/KDM1A/NOTCH1/PBX1/MECOM/SOX9	7
GO:0021537	telencephalon development	10/188	255/18903	0.00024433179836114	0.003357995997989	0.00226667556143012	NF1/KAT2A/KDM1A/NDE1/SCN5A/NEFL/CHD7/FOXP2/KIF14/BBS4	10
GO:0051402	neuron apoptotic process	10/188	255/18903	0.00024433179836114	0.003357995997989	0.00226667556143012	NF1/GATA3/GBE1/NEFL/KIF14/APAF1/CASP9/HRAS/PIK3CA/RAPSN	10
GO:2000781	positive regulation of double-strand break repair	6/188	88/18903	0.000246307159328243	0.00337279000656776	0.00227666164173551	ARID1B/ARID1A/SMARCB1/PRKDC/SMARCC2/FANCB	6
GO:0006606	protein import into nucleus	8/188	165/18903	0.000250546399262051	0.00341836396374987	0.00230742444640955	NF1/TRIM28/NOTCH1/MDFIC/PIK3R2/AGT/FLNA/CDH1	8
GO:0010332	response to gamma radiation	5/188	57/18903	0.000254053088570275	0.00344766553454564	0.00232720325331523	HSF1/KDM1A/GATA3/PRKDC/HRAS	5
GO:0036302	atrioventricular canal development	3/188	13/18903	0.000257288472727287	0.00344766553454564	0.00232720325331523	PTPN11/CHD7/GATA4	3
GO:0060831	smoothened signaling pathway involved in dorsal/ventral neural tube patterning	3/188	13/18903	0.000257288472727287	0.00344766553454564	0.00232720325331523	PTCH1/MKS1/PRKACB	3
GO:1904748	regulation of apoptotic process involved in development	3/188	13/18903	0.000257288472727287	0.00344766553454564	0.00232720325331523	NOTCH1/HNF1B/BMP7	3
GO:2001053	regulation of mesenchymal cell apoptotic process	3/188	13/18903	0.000257288472727287	0.00344766553454564	0.00232720325331523	HNF1B/SOX9/BMP7	3
GO:0018205	peptidyl-lysine modification	13/188	414/18903	0.000267346573963058	0.00356969517974873	0.00240957429089761	LIAS/CREBBP/TRIM28/KAT2A/KDM1A/LDB1/KMT2D/SMARCB1/GATA3/AUTS2/SETD5/FOXP3/NCOA1	13
GO:0002237	response to molecule of bacterial origin	12/188	360/18903	0.000268738733244752	0.00357555931607911	0.00241353263227649	LIAS/SCARB1/HSF1/NOTCH1/FGFR2/ABCC8/SMAD6/FOXP3/CASP9/NLRP7/ALPL/THBD	12
GO:0060541	respiratory system development	9/188	211/18903	0.000269853711932729	0.00357770716315053	0.0024149824471272	NOTCH1/FGFR2/MAP2K2/ADAMTSL2/FOXF1/CHD7/PKD1/EPAS1/SOX9	9
GO:0016571	histone methylation	8/188	167/18903	0.000271868002371378	0.00359172093273736	0.00242444185954609	CREBBP/KDM1A/KMT2D/SMARCB1/MECOM/GATA3/AUTS2/SETD5	8
GO:0046685	response to arsenic-containing substance	4/188	32/18903	0.00027403518006495	0.00359503494966327	0.00242667884886371	HSF1/SRRT/DDX3X/NEFL	4
GO:0061384	heart trabecula morphogenesis	4/188	32/18903	0.00027403518006495	0.00359503494966327	0.00242667884886371	NOTCH1/CHD7/ADAMTS1/BMP7	4
GO:0060350	endochondral bone morphogenesis	5/188	58/18903	0.000275799980905854	0.00360558023818384	0.0024337970073702	COL2A1/COL1A1/FGFR3/ALPL/SOX9	5
GO:0045995	regulation of embryonic development	6/188	90/18903	0.000278378441233572	0.00362665247051514	0.00244802094154961	OTX2/KAT2A/NOTCH1/POGLUT1/NIPBL/NLRP5	6
GO:0060828	regulation of canonical Wnt signaling pathway	10/188	260/18903	0.000285311473082414	0.00370411296541597	0.00250030742755887	NOTCH1/FGFR2/MKS1/DDX3X/COL1A1/FZD6/INVS/TTC21B/AMER1/SOX9	10
GO:0016570	histone modification	14/188	474/18903	0.000290751536390729	0.00375889033774845	0.00253728261492054	CREBBP/KAT2A/KDM1A/LDB1/KMT2D/NIPBL/HUWE1/SMARCB1/MECOM/GATA3/AUTS2/SETD5/FOXP3/NCOA1	14
GO:0003015	heart process	10/188	261/18903	0.000294161561029864	0.00375889033774845	0.00253728261492054	RYR2/SCN5A/GATA4/GPD1L/ATP2A2/EPAS1/MYBPC3/AGT/PIK3CA/FLNA	10
GO:0001837	epithelial to mesenchymal transition	8/188	169/18903	0.000294651825990395	0.00375889033774845	0.00253728261492054	TRIM28/NOTCH1/FGFR2/GATA3/COL1A1/FLNA/SOX9/BMP7	8
GO:0051170	import into nucleus	8/188	169/18903	0.000294651825990395	0.00375889033774845	0.00253728261492054	NF1/TRIM28/NOTCH1/MDFIC/PIK3R2/AGT/FLNA/CDH1	8
GO:0045739	positive regulation of DNA repair	7/188	128/18903	0.000295541750969028	0.00375889033774845	0.00253728261492054	TRIM28/ARID1B/ARID1A/SMARCB1/PRKDC/SMARCC2/FANCB	7
GO:0048706	embryonic skeletal system development	7/188	128/18903	0.000295541750969028	0.00375889033774845	0.00253728261492054	FGFR2/MKS1/PBX1/NIPBL/COL2A1/COL1A1/BMP7	7
GO:0030098	lymphocyte differentiation	13/188	419/18903	0.000300020211422474	0.00380295889613893	0.00256702926273994	KAT2A/ARID1B/PBX1/SOS2/ARID1A/SMARCB1/GATA3/CHD7/PIK3R2/PRKDC/SMARCC2/FOXP3/CR1	13
GO:2001020	regulation of response to DNA damage stimulus	11/188	312/18903	0.000301153513707503	0.00380447132468199	0.00256805016473596	HSF1/TRIM28/KAT2A/KDM1A/ARID1B/ARID1A/SMARCB1/PRKDC/SMARCC2/CASP9/FANCB	11
GO:0048566	embryonic digestive tract development	4/188	33/18903	0.000309424163836997	0.00386986487572138	0.00261219136207655	FGFR2/HNF1B/NIPBL/FOXF1	4
GO:0048799	animal organ maturation	4/188	33/18903	0.000309424163836997	0.00386986487572138	0.00261219136207655	GATA3/DCHS1/FGFR3/RYR1	4
GO:0090183	regulation of kidney development	4/188	33/18903	0.000309424163836997	0.00386986487572138	0.00261219136207655	HNF1B/GATA3/AGT/SOX9	4
GO:0010657	muscle cell apoptotic process	6/188	92/18903	0.000313641194294759	0.00389662834766204	0.00263025693089296	HSF1/GATA4/ATP2A2/APAF1/AGT/BMP7	6
GO:0072091	regulation of stem cell proliferation	6/188	92/18903	0.000313641194294759	0.00389662834766204	0.00263025693089296	NF1/PTCH1/KDM1A/NOTCH1/PBX1/SOX9	6
GO:0043407	negative regulation of MAP kinase activity	5/188	60/18903	0.000323503164303522	0.00399271010679873	0.00269511292698848	NF1/RGS14/SMPD1/AGT/BMP7	5
GO:0055008	cardiac muscle tissue morphogenesis	5/188	60/18903	0.000323503164303522	0.00399271010679873	0.00269511292698848	NOTCH1/FGFR2/RYR2/CHD7/MYBPC3	5
GO:0035721	intraciliary retrograde transport	3/188	14/18903	0.000325065033879309	0.00399883281021366	0.00269924580332568	DYNC2H1/IFT122/TTC21B	3
GO:0070372	regulation of ERK1 and ERK2 cascade	11/188	315/18903	0.00032666318901002	0.00400536040903789	0.00270365198747199	RAPGEF2/RGS14/NOTCH1/FGFR2/PTPN11/PKHD1/ALOX15/GATA4/FGFR3/FGA/HRAS	11
GO:0043523	regulation of neuron apoptotic process	9/188	218/18903	0.000343078847631667	0.00419293757757008	0.00283026815498642	NF1/GATA3/GBE1/NEFL/KIF14/CASP9/HRAS/PIK3CA/RAPSN	9
GO:0021696	cerebellar cortex morphogenesis	4/188	34/18903	0.000347972463033655	0.00422521903334069	0.00285205840933052	LDB1/PTPN11/KIF14/TTC21B	4
GO:0086004	regulation of cardiac muscle cell contraction	4/188	34/18903	0.000347972463033655	0.00422521903334069	0.00285205840933052	RYR2/SCN5A/GATA4/ATP2A2	4
GO:0009953	dorsal/ventral pattern formation	6/188	94/18903	0.000352313979477345	0.00426413564838387	0.00287832745202884	PTCH1/MKS1/PRKACB/DYNC2H1/SMAD6/TTC21B	6
GO:0031056	regulation of histone modification	8/188	175/18903	0.000372539075797661	0.00449442640640779	0.00303377565195184	KAT2A/KDM1A/NIPBL/SMARCB1/GATA3/AUTS2/SETD5/FOXP3	8
GO:1904036	negative regulation of epithelial cell apoptotic process	5/188	62/18903	0.000377205180864844	0.00453613409809261	0.00306192869487454	CDH5/PKHD1/GATA3/FGA/KRIT1	5
GO:0034329	cell junction assembly	13/188	430/18903	0.000384095900548299	0.00460424223277066	0.00310790225901869	RAC1/RAPGEF2/LDB1/CDH5/NPHS1/DCHS1/SETD5/MACF1/PLXNB2/THSD1/AGT/CDH1/CDH11	13
GO:0050680	negative regulation of epithelial cell proliferation	8/188	176/18903	0.000387015357711107	0.00462446376475183	0.00312155196330179	NF1/PTCH1/NOTCH1/FGFR2/GATA3/FLT1/KRIT1/SOX9	8
GO:2000352	negative regulation of endothelial cell apoptotic process	4/188	35/18903	0.000389838963637383	0.00464341521132527	0.00313434434924492	CDH5/GATA3/FGA/KRIT1	4
GO:0001738	morphogenesis of a polarized epithelium	6/188	96/18903	0.000394622960200247	0.00468552324895989	0.00316276762905328	RAC1/MKS1/FOXF1/PKHD1/FZD6/TRAF3IP1	6
GO:0071560	cellular response to transforming growth factor beta stimulus	10/188	271/18903	0.00039601789654566	0.00468725283230068	0.00316393511236546	CREBBP/CDH5/FGFR2/ADAMTSL2/USP9X/COL1A1/SMAD6/APAF1/SOX9/COL1A2	10
GO:0003214	cardiac left ventricle morphogenesis	3/188	15/18903	0.000403363246229634	0.00474425987414918	0.0032024153454166	NOTCH1/RYR2/FOXF1	3
GO:0097152	mesenchymal cell apoptotic process	3/188	15/18903	0.000403363246229634	0.00474425987414918	0.0032024153454166	HNF1B/SOX9/BMP7	3
GO:0070374	positive regulation of ERK1 and ERK2 cascade	9/188	223/18903	0.000404854157266632	0.00474691499395125	0.00320420757362999	RAPGEF2/NOTCH1/FGFR2/PTPN11/ALOX15/GATA4/FGFR3/FGA/HRAS	9
GO:0043543	protein acylation	10/188	272/18903	0.000407647344687334	0.00475829055733368	0.00321188617465628	CREBBP/KAT2A/LDB1/SMARCB1/DDX3X/GATA3/AUTS2/SETD5/FOXP3/NCOA1	10
GO:0035270	endocrine system development	7/188	135/18903	0.000408360756786099	0.00475829055733368	0.00321188617465628	NF1/PBX1/RAF1/MAP2K2/GATA3/SOX9/CDH1	7
GO:0048015	phosphatidylinositol-mediated signaling	8/188	178/18903	0.00041734270194713	0.00484789417246326	0.00327236936902329	NF1/GATA3/PIK3R2/CEP55/FLT1/AGT/PIK3CA/SOX9	8
GO:0001667	ameboidal-type cell migration	14/188	492/18903	0.000422482389745383	0.00489245038989098	0.00330244519079724	RAC1/SCARB1/NF1/NOTCH1/CDH5/PTPN11/GATA3/MACF1/KRIT1/AGT/PIK3CA/SOX9/MMP9/BMP7	14
GO:0140014	mitotic nuclear division	11/188	325/18903	0.000425239407623341	0.00490922540739316	0.00331376846879922	PIBF1/ARID1B/NDE1/ARID1A/NIPBL/SMARCB1/DIS3L2/SMARCC2/KIF14/FLNA/BMP7	11
GO:0030199	collagen fibril organization	5/188	64/18903	0.000437382739495358	0.00502701621956557	0.00339327825840948	NF1/COL2A1/COL1A1/COL11A2/COL1A2	5
GO:0021510	spinal cord development	6/188	98/18903	0.000440801795372354	0.00502701621956557	0.00339327825840948	NF1/PTCH1/NOTCH1/DYNC2H1/NEFL/PKD1	6
GO:0048661	positive regulation of smooth muscle cell proliferation	6/188	98/18903	0.000440801795372354	0.00502701621956557	0.00339327825840948	NF1/FGFR2/AGT/PIK3CA/MMP9/ADAMTS1	6
GO:0060349	bone morphogenesis	6/188	98/18903	0.000440801795372354	0.00502701621956557	0.00339327825840948	FGFR2/COL2A1/COL1A1/FGFR3/ALPL/SOX9	6
GO:1904019	epithelial cell apoptotic process	7/188	137/18903	0.000446227652404922	0.00507347318734323	0.00342463710266744	CDH5/RYR2/PKHD1/GATA3/CASP9/FGA/KRIT1	7
GO:0048705	skeletal system morphogenesis	9/188	227/18903	0.000460632758273094	0.00522143235359713	0.00352451078519658	FGFR2/NIPBL/COL2A1/COL1A1/PKD1/FGFR3/ALPL/SOX9/BMP7	9
GO:0043409	negative regulation of MAPK cascade	8/188	181/18903	0.000466433044949142	0.0052656634763167	0.00355436716530636	NF1/RGS14/MECOM/PIK3R2/SMPD1/FKTN/AGT/BMP7	8
GO:0040014	regulation of multicellular organism growth	5/188	65/18903	0.00047005276523726	0.0052656634763167	0.00355436716530636	PTCH1/NIPBL/CHD7/BBS4/PIK3CA	5
GO:1905515	non-motile cilium assembly	5/188	65/18903	0.00047005276523726	0.0052656634763167	0.00355436716530636	MKS1/PIBF1/DYNC2H1/IFT122/BBS4	5
GO:0071559	response to transforming growth factor beta	10/188	277/18903	0.000470148524671134	0.0052656634763167	0.00355436716530636	CREBBP/CDH5/FGFR2/ADAMTSL2/USP9X/COL1A1/SMAD6/APAF1/SOX9/COL1A2	10
GO:0048017	inositol lipid-mediated signaling	8/188	182/18903	0.000483800690090204	0.00537455860126112	0.00362787229116661	NF1/GATA3/PIK3R2/CEP55/FLT1/AGT/PIK3CA/SOX9	8
GO:0035510	DNA dealkylation	4/188	37/18903	0.000484168658642393	0.00537455860126112	0.00362787229116661	TRIM28/USP9X/GATA3/ASCC1	4
GO:0038179	neurotrophin signaling pathway	4/188	37/18903	0.000484168658642393	0.00537455860126112	0.00362787229116661	RAPGEF2/RAF1/PTPN11/AGT	4
GO:0072044	collecting duct development	3/188	16/18903	0.000492822455103898	0.00543844073985243	0.00367099327238384	PTCH1/NOTCH1/PKD1	3
GO:1901201	regulation of extracellular matrix assembly	3/188	16/18903	0.000492822455103898	0.00543844073985243	0.00367099327238384	NOTCH1/AGT/SOX9	3
GO:0001756	somitogenesis	5/188	66/18903	0.000504526906677901	0.00553504372472364	0.00373620110023709	KAT2A/NOTCH1/POGLUT1/FOXF1/PRKDC	5
GO:0010517	regulation of phospholipase activity	5/188	66/18903	0.000504526906677901	0.00553504372472364	0.00373620110023709	FGFR2/FGFR3/FLT1/AGT/HRAS	5
GO:0048638	regulation of developmental growth	11/188	332/18903	0.000508184766182872	0.00555891907497999	0.00375231716260853	PTCH1/NOTCH1/FGFR2/HNF1B/NIPBL/CHD7/FGFR3/MACF1/BBS4/PIK3CA/CDH1	11
GO:0044843	cell cycle G1/S phase transition	10/188	280/18903	0.000511331249208608	0.00557707804369389	0.00376457461932654	ARID1B/ARID1A/SMARCB1/DDX3X/STIL/PKD1/PRKDC/SMARCC2/KIF14/ADAMTS1	10
GO:0050769	positive regulation of neurogenesis	9/188	231/18903	0.000522585174097705	0.00568330311076693	0.00383627743365089	RGS14/KDM1A/NOTCH1/SRRT/MAP2K2/NEFL/MACF1/NAP1L1/PLXNB2	9
GO:0001654	eye development	12/188	388/18903	0.000526204679755355	0.0057061270475205	0.00385168378305867	NF1/NOTCH1/PBX1/NIPBL/GATA3/CHD7/IFT122/WNT6/FLT1/BBS4/SOX9/BMP7	12
GO:0003203	endocardial cushion morphogenesis	4/188	38/18903	0.000536955708262581	0.00580593030951356	0.00391905182490451	NOTCH1/DCHS1/SOX9/BMP7	4
GO:0031638	zymogen activation	5/188	67/18903	0.000540868665324342	0.0058314345755659	0.00393626741914812	F11/APAF1/CASP9/FGA/THBD	5
GO:0060560	developmental growth involved in morphogenesis	9/188	233/18903	0.000556034619557871	0.00597777046584851	0.00403504537673424	TRIM28/NOTCH1/FGFR2/HNF1B/USP9X/AUTS2/MACF1/SOX9/CDH1	9
GO:0044782	cilium organization	12/188	391/18903	0.000563241217513933	0.00603794585174936	0.00407566426868728	NOTCH1/MKS1/PIBF1/PKHD1/BBS12/DYNC2H1/IFT122/TTC21B/BBS4/FLNA/OFD1/TRAF3IP1	12
GO:0042472	inner ear morphogenesis	6/188	103/18903	0.000574779071368148	0.00613825444365768	0.00414337341247907	FGFR2/GATA3/COL2A1/CHD7/FZD6/SOX9	6
GO:0150063	visual system development	12/188	392/18903	0.000576064184297782	0.00613825444365768	0.00414337341247907	NF1/NOTCH1/PBX1/NIPBL/GATA3/CHD7/IFT122/WNT6/FLT1/BBS4/SOX9/BMP7	12
GO:0030324	lung development	8/188	187/18903	0.000578688718257743	0.00613825444365768	0.00414337341247907	NOTCH1/FGFR2/MAP2K2/ADAMTSL2/FOXF1/PKD1/EPAS1/SOX9	8
GO:0060193	positive regulation of lipase activity	5/188	68/18903	0.000579142343564718	0.00613825444365768	0.00414337341247907	FGFR2/FGFR3/FLT1/AGT/HRAS	5
GO:0001933	negative regulation of protein phosphorylation	11/188	338/18903	0.000589677009518272	0.00620867278350882	0.00419090638455904	NF1/RGS14/PTPRB/PIBF1/SMPD1/GPD1L/SMAD6/PRKDC/AGT/BMP7/TRAF3IP1	11
GO:0070316	regulation of G0 to G1 transition	4/188	39/18903	0.000593708372243922	0.00620867278350882	0.00419090638455904	ARID1B/ARID1A/SMARCB1/SMARCC2	4
GO:0060253	negative regulation of glial cell proliferation	3/188	17/18903	0.000594060109083067	0.00620867278350882	0.00419090638455904	NF1/NOTCH1/ABCC8	3
GO:0072189	ureter development	3/188	17/18903	0.000594060109083067	0.00620867278350882	0.00419090638455904	FOXF1/GATA3/SOX9	3
GO:0072378	blood coagulation, fibrin clot formation	3/188	17/18903	0.000594060109083067	0.00620867278350882	0.00419090638455904	FGA/FLNA/THBD	3
GO:0048545	response to steroid hormone	11/188	339/18903	0.000604265598158191	0.0062977903452487	0.0042510614887971	KDM1A/NOTCH1/KMT2D/ARID1A/ACTA1/COL1A1/NEFL/CASP9/ALPL/PIK3CA/BMP7	11
GO:0048645	animal organ formation	5/188	69/18903	0.000619413019803006	0.00643777742465617	0.00434555394560732	NOTCH1/FGFR2/MKS1/MAP2K2/BMP7	5
GO:0050768	negative regulation of neurogenesis	7/188	146/18903	0.000652793133232357	0.0067659074610572	0.0045670444819054	NF1/RAPGEF2/NOTCH1/DNAJB11/ABCC8/CDH1/BMP7	7
GO:0042307	positive regulation of protein import into nucleus	4/188	40/18903	0.000654590727175843	0.0067659074610572	0.0045670444819054	TRIM28/PIK3R2/FLNA/CDH1	4
GO:0048880	sensory system development	12/188	398/18903	0.000658272718416968	0.00678380588978193	0.00457912607193787	NF1/NOTCH1/PBX1/NIPBL/GATA3/CHD7/IFT122/WNT6/FLT1/BBS4/SOX9/BMP7	12
GO:0003143	embryonic heart tube morphogenesis	5/188	70/18903	0.00066174652336359	0.00678380588978193	0.00457912607193787	NOTCH1/RYR2/STIL/GATA4/BBS4	5
GO:0061512	protein localization to cilium	5/188	70/18903	0.00066174652336359	0.00678380588978193	0.00457912607193787	DYNC2H1/IFT122/INVS/TTC21B/BBS4	5
GO:0030323	respiratory tube development	8/188	191/18903	0.000664980094986073	0.00679837960868596	0.00458896345485872	NOTCH1/FGFR2/MAP2K2/ADAMTSL2/FOXF1/PKD1/EPAS1/SOX9	8
GO:0002027	regulation of heart rate	6/188	107/18903	0.000703126911136359	0.00711846145025437	0.00480502139190664	RYR2/SCN5A/GPD1L/ATP2A2/EPAS1/AGT	6
GO:2000036	regulation of stem cell population maintenance	5/188	71/18903	0.00070620940918968	0.00711846145025437	0.00480502139190664	KAT2A/HNF1B/ARID1A/SMARCB1/BMP7	5
GO:0010632	regulation of epithelial cell migration	10/188	292/18903	0.000707209365234647	0.00711846145025437	0.00480502139190664	RAC1/SCARB1/NF1/NOTCH1/GATA3/MACF1/KRIT1/AGT/SOX9/MMP9	10
GO:0021692	cerebellar Purkinje cell layer morphogenesis	3/188	18/18903	0.000707672207074861	0.00711846145025437	0.00480502139190664	LDB1/KIF14/TTC21B	3
GO:0030903	notochord development	3/188	18/18903	0.000707672207074861	0.00711846145025437	0.00480502139190664	COL2A1/STIL/SOX9	3
GO:0060602	branch elongation of an epithelium	3/188	18/18903	0.000707672207074861	0.00711846145025437	0.00480502139190664	FGFR2/HNF1B/SOX9	3
GO:0045023	G0 to G1 transition	4/188	41/18903	0.00071976745712613	0.00722076871427069	0.00487407965619327	ARID1B/ARID1A/SMARCB1/SMARCC2	4
GO:0051146	striated muscle cell differentiation	10/188	293/18903	0.00072599888622701	0.00726386085632998	0.00490316721477105	KAT2A/NOTCH1/NEB/ACTA1/PIEZO1/NPHS1/GATA4/RYR1/AGT/KLHL41	10
